GRANULE_NAME,BYTE_SIZE,ORBIT_ID,START_DATE,STOP_DATE,FRAC_SEC_START,FRAC_SEC_STOP,START_LAT,START_LON,STOP_LAT,STOP_LON,ASCENDING_NODAL_CROSSING,AREAS,FLASHES,GROUPS,EVENTS,IMAGES,ONE_SECOND,QA_ALERT_SUM_WARNINGS,QA_ALERT_SUM_FATAL,QA_INSTRUMENT_ERROR_WARNINGS,QA_INSTRUMENT_ERROR_FATAL,QA_PLATFORM_ERROR_WARNINGS,QA_PLATFORM_ERROR_FATAL,QA_EXTERNAL_ERROR_WARNINGS,QA_EXTERNAL_ERROR_FATAL,QA_PROCESSING_ERROR_WARNINGS,QA_PROCESSING_ERROR_FATAL,DS_SHORT_NAME,BROWSE_IMAGE_FILE,BROWSE_AVAIL,SUPER_GRANULE_NAME,PACKAGE,GRANULE_COMMENTS,PRE_PKG,STORAGE_MEDIUM,ENTERED,PROJ_NAME,ARCHIVE_SIZE,PATH,LASTUPDATE,LASTUPDATE_APP
TRMM_LIS_SC.04.1_2009.002.hdf.tar.gz,18551306,,2-Jan-09,3-Jan-09,,,99.99,147,99.99,153.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.002.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.002.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.003.hdf.tar.gz,18744956,,3-Jan-09,4-Jan-09,,,99.99,153.5,99.99,136,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.003.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.003.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.004.hdf.tar.gz,16692043,,4-Jan-09,5-Jan-09,,,99.99,136,99.99,142.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.004.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.004.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.005.hdf.tar.gz,16489270,,5-Jan-09,6-Jan-09,,,99.99,142.5,99.99,125,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.005.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.005.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.006.hdf.tar.gz,15812050,,6-Jan-09,7-Jan-09,,,99.99,125,99.99,107.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.006.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.006.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.007.hdf.tar.gz,15648422,,7-Jan-09,8-Jan-09,,,99.99,107.5,99.99,114,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.007.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.007.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.008.hdf.tar.gz,16740338,,8-Jan-09,9-Jan-09,,,99.99,114,99.99,96.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.008.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.008.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.009.hdf.tar.gz,14855179,,9-Jan-09,10-Jan-09,,,99.99,96.5,99.99,103,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.009.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.009.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.010.hdf.tar.gz,15647399,,10-Jan-09,11-Jan-09,,,99.99,103,99.99,85.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.010.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.010.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.011.hdf.tar.gz,14122420,,11-Jan-09,12-Jan-09,,,99.99,85.5,99.99,68,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.011.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.011.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.012.hdf.tar.gz,14595632,,12-Jan-09,13-Jan-09,,,99.99,68,99.99,74.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.012.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.012.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.013.hdf.tar.gz,17223409,,13-Jan-09,14-Jan-09,,,99.99,74.5,99.99,57,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.013.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.013.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.014.hdf.tar.gz,15299879,,14-Jan-09,15-Jan-09,,,99.99,57,99.99,63,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.014.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.014.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.015.hdf.tar.gz,18063441,,15-Jan-09,16-Jan-09,,,99.99,63,99.99,45.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.015.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.015.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2009.016.hdf.tar.gz,16876012,,16-Jan-09,17-Jan-09,,,99.99,45.5,99.99,51.5,,,,,,,,,,,,,,,,,,lislip,TRMM_LIS_BR.04.1_2009.016.gif,F,,,,N,DLT_GHRC,26-Jun-09,LIS,,2009/TRMM_LIS_SC.04.1_2009.016.hdf.tar.gz,26-Jun-09,META
TRMM_LIS_SC.04.1_2005.324.hdf.tar.gz,19250441,,20-Nov-05,21-Nov-05,,,99.99,173.5,99.99,156,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.324.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.325.hdf.tar.gz,22148748,,21-Nov-05,22-Nov-05,,,99.99,156,99.99,162.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.325.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.326.hdf.tar.gz,24034776,,22-Nov-05,23-Nov-05,,,99.99,162.5,99.99,145,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.326.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.327.hdf.tar.gz,20976010,,23-Nov-05,24-Nov-05,,,99.99,145,99.99,151,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.327.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.328.hdf.tar.gz,21262051,,24-Nov-05,25-Nov-05,,,99.99,151,99.99,134,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.328.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.329.hdf.tar.gz,19505517,,25-Nov-05,26-Nov-05,,,99.99,134,99.99,116.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.329.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.330.hdf.tar.gz,19286413,,26-Nov-05,27-Nov-05,,,99.99,116.5,99.99,122.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.330.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.331.hdf.tar.gz,21570794,,27-Nov-05,28-Nov-05,,,99.99,122.5,99.99,105.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.331.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2005.332.hdf.tar.gz,17769529,,28-Nov-05,29-Nov-05,,,99.99,105.5,99.99,111.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2005/TRMM_LIS_SC.04.1_2005.332.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.111.hdf.tar.gz,20384485,,21-Apr-06,22-Apr-06,,,99.99,100.5,99.99,83,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.111.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.112.hdf.tar.gz,19797089,,22-Apr-06,23-Apr-06,,,99.99,83,99.99,89,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.112.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.113.hdf.tar.gz,23128122,,23-Apr-06,24-Apr-06,,,99.99,89,99.99,72,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.113.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.114.hdf.tar.gz,21037114,,24-Apr-06,25-Apr-06,,,99.99,72,99.99,54.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.114.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.115.hdf.tar.gz,26918552,,25-Apr-06,26-Apr-06,,,99.99,54.5,99.99,60.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.115.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.116.hdf.tar.gz,25154092,,26-Apr-06,27-Apr-06,,,99.99,60.5,99.99,43,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.116.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.117.hdf.tar.gz,18386860,,27-Apr-06,28-Apr-06,,,99.99,43,99.99,49.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.117.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.118.hdf.tar.gz,20547999,,28-Apr-06,29-Apr-06,,,99.99,49.5,99.99,32,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.118.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.119.hdf.tar.gz,22716381,,29-Apr-06,30-Apr-06,,,99.99,32,99.99,38.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.119.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.120.hdf.tar.gz,23641273,,30-Apr-06,1-May-06,,,99.99,38.5,99.99,21,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.120.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.121.hdf.tar.gz,21079052,,1-May-06,2-May-06,,,99.99,21,99.99,3.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.121.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.122.hdf.tar.gz,20965091,,2-May-06,3-May-06,,,99.99,3.5,99.99,10,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.122.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.123.hdf.tar.gz,23834201,,3-May-06,4-May-06,,,99.99,10,99.99,-7.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.123.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.124.hdf.tar.gz,22959966,,4-May-06,5-May-06,,,99.99,-7.5,99.99,-1,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.124.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.125.hdf.tar.gz,20063981,,5-May-06,6-May-06,,,99.99,-1,99.99,-18.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.125.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.126.hdf.tar.gz,24197189,,6-May-06,7-May-06,,,99.99,-18.5,99.99,-36,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.126.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.127.hdf.tar.gz,18687300,,7-May-06,8-May-06,,,99.99,-36,99.99,-29.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.127.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.128.hdf.tar.gz,21505620,,8-May-06,9-May-06,,,99.99,-29.5,99.99,-47,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.128.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.129.hdf.tar.gz,20953946,,9-May-06,10-May-06,,,99.99,-47,99.99,-40.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.129.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.130.hdf.tar.gz,22419486,,10-May-06,11-May-06,,,99.99,-40.5,99.99,-58,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.130.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.131.hdf.tar.gz,18661182,,11-May-06,12-May-06,,,99.99,-58,99.99,-75,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.131.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.132.hdf.tar.gz,18305984,,12-May-06,13-May-06,,,99.99,-75,99.99,-69,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.132.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.133.hdf.tar.gz,18199334,,13-May-06,14-May-06,,,99.99,-69,99.99,-86.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.133.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.134.hdf.tar.gz,20716816,,14-May-06,15-May-06,,,99.99,-86.5,99.99,-80,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.134.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.135.hdf.tar.gz,22086428,,15-May-06,16-May-06,,,99.99,-80,99.99,-97.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.135.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.136.hdf.tar.gz,18948177,,16-May-06,17-May-06,,,99.99,-97.5,99.99,-91.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.136.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.137.hdf.tar.gz,19479135,,17-May-06,18-May-06,,,99.99,-91.5,99.99,-109,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.137.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.138.hdf.tar.gz,21150077,,18-May-06,19-May-06,,,99.99,-109,99.99,-126.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.138.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.139.hdf.tar.gz,21362420,,19-May-06,20-May-06,,,99.99,-126.5,99.99,-120,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.139.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.140.hdf.tar.gz,19546387,,20-May-06,21-May-06,,,99.99,-120,99.99,-137.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.140.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.141.hdf.tar.gz,20129486,,21-May-06,22-May-06,,,99.99,-137.5,99.99,-131.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.141.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.142.hdf.tar.gz,16296710,,22-May-06,23-May-06,,,99.99,-131.5,99.99,-149,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.142.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.143.hdf.tar.gz,19394563,,23-May-06,24-May-06,,,99.99,-149,99.99,-166,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.143.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.144.hdf.tar.gz,18902970,,24-May-06,25-May-06,,,99.99,-166,99.99,-160,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.144.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.145.hdf.tar.gz,20943487,,25-May-06,26-May-06,,,99.99,-160,99.99,-177.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.145.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.146.hdf.tar.gz,21495882,,26-May-06,27-May-06,,,99.99,-177.5,99.99,-171,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.146.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2006.147.hdf.tar.gz,21962343,,27-May-06,28-May-06,,,99.99,-171,99.99,171.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2006/TRMM_LIS_SC.04.1_2006.147.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.318.hdf.tar.gz,20358912,,14-Nov-01,15-Nov-01,,,99.99,158.5,99.99,141,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.318.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.319.hdf.tar.gz,20469765,,15-Nov-01,16-Nov-01,,,99.99,141,99.99,147.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.319.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.320.hdf.tar.gz,22280148,,16-Nov-01,17-Nov-01,,,99.99,147.5,99.99,130,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.320.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.321.hdf.tar.gz,20739238,,17-Nov-01,18-Nov-01,,,99.99,130,99.99,136.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.321.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2001.322.hdf.tar.gz,659348,,18-Nov-01,19-Nov-01,,,99.99,142.5,99.99,119,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2001/TRMM_LIS_SC.04.1_2001.322.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.182.hdf.tar.gz,17400788,,1-Jul-03,2-Jul-03,,,99.99,-31,99.99,-48.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.182.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.183.hdf.tar.gz,15920185,,2-Jul-03,3-Jul-03,,,99.99,-48.5,99.99,-42,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.183.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.184.hdf.tar.gz,18581763,,3-Jul-03,4-Jul-03,,,99.99,-42,99.99,-59.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.184.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.185.hdf.tar.gz,19576563,,4-Jul-03,5-Jul-03,,,99.99,-59.5,99.99,-77,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.185.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.186.hdf.tar.gz,15932528,,5-Jul-03,6-Jul-03,,,99.99,-77,99.99,-70.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.186.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.187.hdf.tar.gz,16525477,,6-Jul-03,7-Jul-03,,,99.99,-70.5,99.99,-88,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.187.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.188.hdf.tar.gz,17697072,,7-Jul-03,8-Jul-03,,,99.99,-88,99.99,-82,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.188.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.189.hdf.tar.gz,17967689,,8-Jul-03,9-Jul-03,,,99.99,-82,99.99,-99.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.189.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.190.hdf.tar.gz,17350611,,9-Jul-03,10-Jul-03,,,99.99,-99.5,99.99,-93,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.190.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.191.hdf.tar.gz,17306523,,10-Jul-03,11-Jul-03,,,99.99,-93,99.99,-110.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.191.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.192.hdf.tar.gz,19057025,,11-Jul-03,12-Jul-03,,,99.99,-110.5,99.99,-128,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.192.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.193.hdf.tar.gz,19155907,,12-Jul-03,13-Jul-03,,,99.99,-128,99.99,-121.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.193.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.194.hdf.tar.gz,21106151,,13-Jul-03,14-Jul-03,,,99.99,-121.5,99.99,-139,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.194.hdf.tar.gz,24-Jun-09,META
TRMM_LIS_SC.04.1_2003.195.hdf.tar.gz,16678165,,14-Jul-03,15-Jul-03,,,99.99,-139,99.99,-132.5,,,,,,,,,,,,,,,,,,lislip,,F,,,,N,DLT_GHRC,24-Jun-09,LIS,,2003/TRMM_LIS_SC.04.1_2003.195.hdf.tar.gz,24-Jun-09,META
